account_id|campaign_id|creative_id|impressions_id|date|sum|count|mean
489994932012424434|320|33548|50508217|2017-04-01|0.0|2|0.0
489995858473323826|320|33548|28436733|2017-04-02|37588.0|5|7517.6
490624757035919021|320|33548|96878931|2017-04-01|37519.0|5|7503.8
491006158212654214|320|33548|98797282|2017-04-01|37861.0|5|7572.2
492805781697380213|320|33548|41885565|2017-04-02|76652.0|5|15330.4
494136837696317786|320|33548|16506792|2017-04-02|75637.0|5|15127.4
494136837696317786|320|33548|36575222|2017-04-02|38129.0|5|7625.8
494136837696317786|320|33548|41605139|2017-04-01|75445.0|5|15089.0
494136837696317786|320|33548|43013565|2017-04-02|38055.0|5|7611.0
494136837696317786|320|33548|43291138|2017-04-01|37824.0|5|7564.8
494136837696317786|320|33548|69586379|2017-04-02|76494.0|5|15298.8
495860030790865829|320|33548|55935788|2017-04-01|123403.0|5|24680.6
497742523187498658|320|33548|62488781|2017-04-01|28.0|1|28.0
497846461793405451|320|33548|300484811578|2017-04-01|5.0|1|5.0
498466836799254494|320|33548|88173163|2017-04-02|73267.0|5|14653.4
498587728048769004|320|33548|183925775185|2017-04-01|37419.0|5|7483.8
500220074965185051|320|33548|29394066|2017-04-01|60522.0|5|12104.4
500220074965185051|320|33548|84127970|2017-04-01|39210.0|5|7842.0
500723347315255528|320|33548|80810865|2017-04-02|122576.0|5|24515.2
500768238582236524|320|33548|30430912|2017-04-01|49754.0|5|9950.8
500768238582236524|320|33548|35209719|2017-04-01|0.0|4|0.0
500768238582236524|320|33548|42762296|2017-04-01|0.0|1|0.0
500768238582236524|320|33548|52145475|2017-04-01|80361.0|5|16072.2
502567876594019209|320|33548|4532938|2017-04-01|96269.0|5|19253.8
502567876594019209|320|33548|41270098|2017-04-01|51091.0|5|10218.2
502567876594019209|320|33548|98935726|2017-04-01|46610.0|5|9322.0
504575822084382117|320|33548|28202501|2017-04-02|74977.0|5|14995.4
505615503279747554|320|33548|78643127|2017-04-01|38723.0|5|7744.6
505643984240233102|320|33548|545185573661|2017-04-01|78672.0|5|15734.4
512657641163939606|320|33548|78366361|2017-04-01|75869.0|5|15173.8
512657641163939606|320|33548|79800598|2017-04-01|77077.0|5|15415.4
514092712156882978|320|33548|20146784|2017-04-01|42912.0|5|8582.4
514092712156882978|320|33548|59659483|2017-04-02|49290.0|5|9858.0
514092712156882978|320|33548|91612823|2017-04-01|84186.0|5|16837.2
515231167461725579|320|33548|48232999|2017-04-01|37355.0|5|7471.0
515231167461725579|320|33548|70284005|2017-04-01|74603.0|5|14920.6
515689123550396554|320|33548|44233526|2017-04-01|38057.0|5|7611.4
516140924114408091|320|33548|47628518|2017-04-02|56310.0|5|11262.0
516140924114408091|320|33548|78134759|2017-04-01|43481.0|5|8696.2
516140924114408091|320|33548|94109219|2017-04-02|24268.0|3|8089.33333333
516495687757001618|320|33548|17240724|2017-04-02|99816.0|5|19963.2
516544026637476446|320|33548|42497955|2017-04-01|75708.0|5|15141.6
516544026637476446|320|33548|94055989|2017-04-01|75443.0|5|15088.6
517624303242565404|320|33548|57439556|2017-04-01|75129.0|5|15025.8
518462922148692967|320|33548|38662495|2017-04-01|77763.0|5|15552.6
520118239063112516|320|33548|92979914|2017-04-02|37859.0|5|7571.8
522454810891265452|320|33548|53223495|2017-04-02|20.0|1|20.0
523332854268478967|320|33548|838414098014|2017-04-01|39497.0|5|7899.4
523433765934526094|320|33548|14531514|2017-04-01|78423.0|5|15684.6
523433765934526094|320|33548|90714167|2017-04-01|40181.0|5|8036.2
524169229352212626|320|33548|25301816|2017-04-02|75192.0|5|15038.4
524169229352212626|320|33548|74797143|2017-04-01|38292.0|5|7658.4
525270759182146285|320|33548|48384722|2017-04-01|32.0|1|32.0
529453730579406824|320|33548|29470230|2017-04-01|75541.0|5|15108.2
529453730579406824|320|33548|72825304|2017-04-01|75824.0|5|15164.8
530022489545352892|320|33548|6954929|2017-04-01|26060.0|3|8686.66666667
530995236850705648|320|33548|69519566|2017-04-02|75196.0|5|15039.2
531499905472405078|320|33548|21858395|2017-04-02|76485.0|5|15297.0
531499905472405078|320|33548|98602171|2017-04-01|90245.0|5|18049.0
531772223152383439|320|33548|96848387|2017-04-02|36718.0|5|7343.6
532980590060964134|320|33548|14152390|2017-04-01|65138.0|4|16284.5
532980590060964134|320|33548|47266105|2017-04-01|76222.0|5|15244.4
532980590060964134|320|33548|62040341|2017-04-01|51378.0|5|10275.6
532980590060964134|320|33548|66128716|2017-04-02|79407.0|5|15881.4
534631625666660894|320|33548|9489517|2017-04-01|75820.0|5|15164.0
534631625666660894|320|33548|16430080|2017-04-01|76247.0|5|15249.4
534789072821460737|320|33548|65469488|2017-04-02|44020.0|5|8804.0
535614471563930913|320|33548|66025088|2017-04-01|74429.0|5|14885.8
536438579975169918|320|33548|47991124|2017-04-01|53973.0|2|26986.5
536495197889760304|320|33548|372865311389|2017-04-01|3.0|1|3.0
540474524640100761|320|33548|30181885|2017-04-01|76805.0|5|15361.0
540474524640100761|320|33548|39755735|2017-04-01|79756.0|5|15951.2
540474524640100761|320|33548|74281538|2017-04-02|80219.0|5|16043.8
548108173051583120|320|33548|13459650|2017-04-02|74858.0|5|14971.6
548108173051583120|320|33548|19418654|2017-04-01|76299.0|5|15259.8
548108173051583120|320|33548|63273710|2017-04-01|75053.0|5|15010.6
548108173051583120|320|33548|69439981|2017-04-01|29957.0|1|29957.0
548132357487252779|320|33548|3963386|2017-04-01|73373.0|5|14674.6
548132357487252779|320|33548|13461346|2017-04-01|19324.0|3|6441.33333333
548409383272573581|320|33548|23657633|2017-04-01|89142.0|5|17828.4
552008467409454650|320|33548|33005528|2017-04-02|75228.0|5|15045.6
552008467409454650|320|33548|81626416|2017-04-01|37448.0|5|7489.6
552060056291900261|320|33548|43371563|2017-04-01|7840.0|2|3920.0
554418572433031781|320|33548|5207335|2017-04-02|0.0|5|0.0
555246411936025761|320|33548|42681740|2017-04-01|30002.0|1|30002.0
555246411936025761|320|33548|67872808|2017-04-01|38488.0|5|7697.6
555246411936025761|320|33548|79066676|2017-04-01|37774.0|5|7554.8
557375694839944492|320|33548|25039728|2017-04-01|0.0|5|0.0
557478012245071483|320|33548|88952687|2017-04-01|1764.0|5|352.8
558330996276347977|320|33548|171648301713|2017-04-01|73055.0|5|14611.0
558361075392631443|320|33548|723836208874|2017-04-01|35334.0|5|7066.8
559601851901724954|320|33548|59764987|2017-04-01|77125.0|5|15425.0
559601851901724954|320|33548|95317573|2017-04-01|39589.0|5|7917.8
560061369253623898|320|33548|68947218655|2017-04-01|73739.0|5|14747.8
560061369253623898|320|33548|659957005567|2017-04-01|15.0|1|15.0
560991664890301351|320|33548|8426230|2017-04-01|75115.0|5|15023.0
562905765167887270|320|33548|17557091|2017-04-01|81576.0|5|16315.2
563091876344969021|320|33548|85311575|2017-04-01|76643.0|5|15328.6
564222450696331199|320|33548|90353602|2017-04-02|8256.0|2|4128.0
565362440707211688|320|33548|17990525|2017-04-01|76448.0|5|15289.6
566818810840328682|320|33548|69803339|2017-04-02|76070.0|5|15214.0
566900554927053499|320|33548|25253126|2017-04-02|59.0|1|59.0
569040702883387128|320|33548|34403571|2017-04-01|80083.0|5|16016.6
569164724853969791|320|33548|57846749|2017-04-01|76174.0|5|15234.8
569930126680134150|320|33548|39965030|2017-04-02|39033.0|5|7806.6
569930126680134150|320|33548|48648757|2017-04-02|42907.0|5|8581.4
569930126680134150|320|33548|55660939|2017-04-01|86727.0|5|17345.4
569930126680134150|320|33548|87220524|2017-04-02|40560.0|5|8112.0
573837217927069986|320|33548|969535|2017-04-02|34.0|1|34.0
573837217927069986|320|33548|34138284|2017-04-01|197.0|1|197.0
573993124012352296|320|33548|28376372|2017-04-01|77577.0|5|15515.4
573993124012352296|320|33548|45800267|2017-04-02|39615.0|5|7923.0
573993124012352296|320|33548|69830684|2017-04-01|38382.0|5|7676.4
579222052211277239|320|33548|49486613|2017-04-01|78450.0|5|15690.0
579222052211277239|320|33548|65827229|2017-04-01|38058.0|5|7611.6
579222052211277239|320|33548|80144076|2017-04-01|79483.0|5|15896.6
580495017543350994|320|33548|264352649476|2017-04-01|37691.0|5|7538.2
580495017543350994|320|33548|958284056342|2017-04-01|66307.0|5|13261.4
580647299128118211|320|33548|23830839|2017-04-01|75795.0|5|15159.0
580647299128118211|320|33548|82944184|2017-04-02|38001.0|5|7600.2
580929041017530855|320|33548|349373574389|2017-04-02|37742.0|5|7548.4
580975454053135320|320|33548|59886404|2017-04-01|70199.0|5|14039.8
580975454053135320|320|33548|80504705|2017-04-01|35647.0|5|7129.4
581432247712742104|320|33548|827535449600|2017-04-01|3.0|1|3.0
581621852854621666|320|33548|30761599|2017-04-01|38941.0|5|7788.2
582493323707212038|320|33548|19415185|2017-04-02|37835.0|5|7567.0
582820878946810967|320|33548|681717972114|2017-04-02|9544.0|5|1908.8
583273815881701184|320|33548|958881363513|2017-04-01|74382.0|5|14876.4
586531901449578583|320|33548|14368674|2017-04-02|75510.0|5|15102.0
587130534200526512|320|33548|23174530|2017-04-01|77727.0|5|15545.4
587130534200526512|320|33548|74423373|2017-04-01|67880.0|3|22626.6666667
588718122734821305|320|33548|467333|2017-04-01|65854.0|3|21951.3333333
588718122734821305|320|33548|23497176|2017-04-01|75311.0|5|15062.2
588718122734821305|320|33548|66304051|2017-04-01|37552.0|5|7510.4
588718122734821305|320|33548|77146884|2017-04-01|74947.0|5|14989.4
588776938171581790|320|33548|17945251|2017-04-01|81249.0|5|16249.8
588776938171581790|320|33548|72589096|2017-04-01|74238.0|5|14847.6
588776938171581790|320|33548|75575781|2017-04-02|46309.0|5|9261.8
588776938171581790|320|33548|84853550|2017-04-01|37980.0|5|7596.0
589337531118672436|320|33548|34531199|2017-04-01|76510.0|5|15302.0
589337531118672436|320|33548|72019090|2017-04-02|77271.0|5|15454.2
589337531118672436|320|33548|82348008|2017-04-01|38791.0|5|7758.2
589632823078966262|320|33548|11220515|2017-04-01|38039.0|5|7607.8
589632823078966262|320|33548|13381587|2017-04-01|37861.0|5|7572.2
589632823078966262|320|33548|25158269|2017-04-02|39204.0|5|7840.8
589632823078966262|320|33548|95864143|2017-04-01|75458.0|5|15091.6
589744001394271382|320|33548|741424103695|2017-04-01|44539.0|4|11134.75
590828116395372354|320|33548|35880916|2017-04-01|75264.0|5|15052.8
591198300158101892|320|33548|27186568|2017-04-01|77057.0|5|15411.4
591198300158101892|320|33548|48098303|2017-04-01|77850.0|5|15570.0
591198300158101892|320|33548|81696697|2017-04-01|38550.0|5|7710.0
591751028877847470|320|33548|710525011432|2017-04-01|75999.0|5|15199.8
591904581831905203|320|33548|984106374608|2017-04-01|36951.0|5|7390.2
592197357829056285|320|33548|83390306|2017-04-01|38335.0|5|7667.0
593666951013934597|320|33548|93365140|2017-04-02|66699.0|4|16674.75
596003144508303370|320|33548|61705867|2017-04-01|75089.0|5|15017.8
596654038587911741|320|33548|368653753956|2017-04-01|7391.0|2|3695.5
598546885681304391|320|33548|971251834644|2017-04-01|37358.0|5|7471.6
599274488042528732|320|33548|77256297|2017-03-31|37452.0|5|7490.4
600178986432489559|320|33548|11948583|2017-04-01|38707.0|5|7741.4
602461950054329951|320|33548|115862|2017-04-01|40014.0|5|8002.8
602461950054329951|320|33548|7078426|2017-04-01|38545.0|5|7709.0
603831509023527507|320|33548|96802187|2017-04-01|74412.0|5|14882.4
605850489524329491|320|33548|40750879|2017-04-02|37385.0|5|7477.0
605974287675666446|320|33548|18385568|2017-04-01|39588.0|5|7917.6
605974287675666446|320|33548|32700205|2017-04-01|37558.0|5|7511.6
608070473199857640|320|33548|45167884|2017-04-01|101889.0|5|20377.8
609480631069837464|320|33548|50383486|2017-04-02|38577.0|5|7715.4
609480631069837464|320|33548|92662043|2017-04-02|76321.0|5|15264.2
609527637151666845|320|33548|68671072|2017-04-01|75722.0|5|15144.4
609683551893775145|320|33548|21866905|2017-04-01|6263.0|5|1252.6
609683551893775145|320|33548|96501417|2017-04-02|7691.0|2|3845.5
610111892590942762|320|33548|34244752|2017-04-01|74861.0|5|14972.2
610469753525594588|320|33548|10699143|2017-04-02|4099.0|5|819.8
610469753525594588|320|33548|80403050|2017-04-01|74369.0|5|14873.8
611624183358564532|320|33548|85187606|2017-04-02|37749.0|5|7549.8
612920966879937423|320|33548|8245927|2017-04-01|11995.0|5|2399.0
615571932985758639|320|33548|248640995364|2017-04-02|11185.0|3|3728.33333333
615635935647861746|320|33548|334992298201|2017-04-02|39966.0|5|7993.2
616972736113449806|320|33548|54790719|2017-04-01|75780.0|5|15156.0
618320450851002513|320|33548|32632414|2017-04-01|75023.0|5|15004.6
618975300094332743|320|33548|786426249193|2017-04-01|35716.0|3|11905.3333333
620008187596355910|320|33548|28131488|2017-04-02|39205.0|5|7841.0
623380596865664499|320|33548|1243211|2017-04-02|75413.0|5|15082.6
623380596865664499|320|33548|58161240|2017-04-02|38043.0|5|7608.6
626763294277979770|320|33548|44866966|2017-04-02|51325.0|4|12831.25
626763294277979770|320|33548|56968438|2017-04-02|88870.0|5|17774.0
627836475158419795|320|33548|535318151507|2017-04-01|39026.0|5|7805.2
629369578711368948|320|33548|5030846|2017-04-01|37832.0|5|7566.4
631384529402871122|320|33548|18543513|2017-04-02|75410.0|5|15082.0
631647618758363067|320|33548|79503831|2017-04-01|22600.0|3|7533.33333333
631804252652257599|320|33548|40772246|2017-04-01|40690.0|5|8138.0
633583916974917609|320|33548|58669421|2017-04-01|75736.0|5|15147.2
634700239082229441|320|33548|951247888276|2017-04-01|80500.0|5|16100.0
634862758873424802|320|33548|62008473|2017-04-01|69385.0|5|13877.0
635622335456854270|320|33548|4363387|2017-04-02|78668.0|5|15733.6
635622335456854270|320|33548|89734335|2017-04-01|40032.0|5|8006.4
636924184386140729|320|33548|21739569|2017-04-01|0.0|5|0.0
637064170955223500|320|33548|9170653|2017-04-01|78223.0|5|15644.6
637064170955223500|320|33548|26152277|2017-04-01|38327.0|5|7665.4
637064170955223500|320|33548|54775872|2017-04-02|41924.0|5|8384.8
637064170955223500|320|33548|66995020|2017-04-01|77016.0|5|15403.2
637064170955223500|320|33548|98566292|2017-04-02|39780.0|5|7956.0
637064170955223500|320|33548|99395627|2017-04-01|37772.0|5|7554.4
637347686814328556|320|33548|222618831716|2017-03-31|1328697.0|3|442899.0
637381701221861325|320|33548|906571889481|2017-04-01|73972.0|5|14794.4
637671787137207328|320|33548|81611738|2017-04-01|1242.0|1|1242.0
637671787137207328|320|33548|86009080|2017-04-01|75717.0|5|15143.4
637681877330260677|320|33548|1202913|2017-04-02|76679.0|5|15335.8
637681877330260677|320|33548|70506171|2017-04-01|44293.0|5|8858.6
637681877330260677|320|33548|72227106|2017-03-31|40453.0|5|8090.6
639849203195633556|320|33548|26421102|2017-04-01|37353.0|5|7470.6
639849203195633556|320|33548|85026940|2017-04-01|30964.0|5|6192.8
640262984702090527|320|33548|6736311|2017-03-07|38583.0|5|7716.6
640262984702090527|320|33548|8316831|2017-03-07|37857.0|5|7571.4
640262984702090527|320|33548|29481158|2017-03-07|76894.0|5|15378.8
640262984702090527|320|33548|54679865|2017-04-01|37980.0|5|7596.0
640262984702090527|320|33548|70692008|2017-03-07|77532.0|5|15506.4
640262984702090527|320|33548|82990984|2017-04-02|39338.0|5|7867.6
640964288054389309|320|33548|78462025|2017-04-01|40671.0|5|8134.2
640964288054389309|320|33548|98024758|2017-04-01|40186.0|5|8037.2
641084836239936877|320|33548|27571685|2017-04-01|75459.0|5|15091.8
643711106593618464|320|33548|76279349|2017-04-01|75645.0|5|15129.0
644188023936612906|320|33548|864025857765|2017-04-01|39809.0|5|7961.8
647510663033413424|320|33548|43341884|2017-04-01|73940.0|5|14788.0
647510663033413424|320|33548|71241018|2017-04-01|74869.0|5|14973.8
648371984847567006|320|33548|26346035|2017-04-01|80453.0|5|16090.6
648371984847567006|320|33548|80811459|2017-04-01|80208.0|5|16041.6
648914582228981806|320|33548|3183744|2017-04-01|38523.0|5|7704.6
648914582228981806|320|33548|42641946|2017-04-01|8191.0|2|4095.5
648914582228981806|320|33548|48985046|2017-04-01|38694.0|5|7738.8
648914582228981806|320|33548|77444377|2017-04-01|31201.0|5|6240.2
648914582228981806|320|33548|79664308|2017-04-01|76862.0|5|15372.4
648914582228981806|320|33548|87861983|2017-04-01|33021.0|5|6604.2
651452618599364348|320|33548|14157511|2017-04-01|117476.0|5|23495.2
652580193437556183|320|33548|32221522|2017-04-01|74942.0|5|14988.4
653029742337564339|320|33548|6224660|2017-04-01|76060.0|5|15212.0
653029742337564339|320|33548|55171867|2017-04-01|75978.0|5|15195.6
653530875391762305|320|33548|53720483|2017-04-02|83438.0|5|16687.6
653783972762917214|320|33548|80440618|2017-03-31|67860.0|3|22620.0
655697454353823725|320|33548|33863359|2017-04-01|32755.0|3|10918.3333333
656951801608332601|320|33548|20448309|2017-04-01|111.0|1|111.0
656951801608332601|320|33548|43948571|2017-04-01|38451.0|5|7690.2
656987923882545973|320|33548|7048665|2017-04-01|76656.0|5|15331.2
657286417713832966|320|33548|10175815|2017-04-01|75673.0|5|15134.6
657286417713832966|320|33548|76716859|2017-04-02|37781.0|5|7556.2
657570255666363552|320|33548|57927198|2017-04-02|39744.0|5|7948.8
658968201903706329|320|33548|71633261|2017-04-02|37673.0|5|7534.6
660919499659178988|320|33548|26519276|2017-04-02|42501.0|5|8500.2
660919499659178988|320|33548|92674136|2017-04-02|85943.0|5|17188.6
661146476486902151|320|33548|19792209|2017-04-02|76941.0|5|15388.2
661146476486902151|320|33548|30977367|2017-04-02|43311.0|5|8662.2
662098485822325970|320|33548|69531885|2017-04-02|84382.0|5|16876.4
662949479671226819|320|33548|26212300|2017-04-02|48975.0|5|9795.0
664425720374326803|320|33548|21039639|2017-04-02|38512.0|5|7702.4
664601894825850171|320|33548|81924133|2017-04-01|38202.0|5|7640.4
664855729146162032|320|33548|23804748|2017-04-01|73950.0|5|14790.0
666073703813586306|320|33548|411431208453|2017-04-01|79355.0|5|15871.0
666772279185189899|320|33548|901812611059|2017-04-02|126312.0|5|25262.4
667051123363496587|320|33548|55990951|2017-04-01|0.0|5|0.0
669513490579992323|320|33548|25536958|2017-04-02|37347.0|5|7469.4
672408575828845664|320|33548|78610323|2017-04-01|120.0|5|24.0
672810535577114495|320|33548|91443152|2017-04-01|25151.0|5|5030.2
673144388305780737|320|33548|16767108|2017-04-01|55507.0|5|11101.4
675760645968861798|320|33548|132601074475|2017-04-01|38898.0|5|7779.6
680541135712777692|320|33548|52168967|2017-04-01|0.0|5|0.0
680570887959245821|320|33548|38931043|2017-04-01|38354.0|5|7670.8
680570887959245821|320|33548|60657700|2017-04-01|74998.0|5|14999.6
683963721775010415|320|33548|607764896069|2017-04-02|55167.0|5|11033.4
684500349052207871|320|33548|62000617|2017-04-01|76293.0|5|15258.6
684500349052207871|320|33548|92741109|2017-04-02|74694.0|5|14938.8
685492010888259070|320|33548|80841576|2017-04-02|0.0|5|0.0
688249571090908508|320|33548|20425988|2017-04-01|0.0|5|0.0
688249571090908508|320|33548|60775909|2017-04-01|0.0|5|0.0
688320053058482255|320|33548|5774591|2017-04-01|0.0|5|0.0
688320053058482255|320|33548|77911659|2017-04-01|88981.0|5|17796.2
690077378134209732|320|33548|73931963|2017-04-02|75906.0|5|15181.2
690581492860635628|320|33548|30890534|2017-04-02|75920.0|5|15184.0
691539352005862723|320|33548|95899811|2017-04-01|39264.0|5|7852.8
691781657666322317|320|33548|56114906|2017-04-01|39211.0|5|7842.2
692784859984621607|320|33548|22902611|2017-04-02|75581.0|5|15116.2
693121704654178074|320|33548|943651818098|2017-04-01|29964.0|5|5992.8
695755253773597540|320|33548|25187280|2017-04-01|75405.0|5|15081.0
695755253773597540|320|33548|27278930|2017-04-01|75590.0|5|15118.0
695852371949428691|320|33548|40723376|2017-04-01|75543.0|5|15108.6
695852371949428691|320|33548|92370264|2017-04-01|63.0|1|63.0
696070079202868495|320|33548|8290499|2017-04-01|55904.0|3|18634.6666667
696070079202868495|320|33548|80813732|2017-04-02|101389.0|5|20277.8
696109889812430392|320|33548|80067111|2017-04-02|74353.0|5|14870.6
696593843214865995|320|33548|69740149|2017-04-02|38346.0|5|7669.2
697868129203860500|320|33548|98598197|2017-04-02|67900.0|5|13580.0
699029749195286462|320|33548|58246292|2017-04-01|75227.0|5|15045.4
700166622708235451|320|33548|12910742|2017-04-02|30875.0|3|10291.6666667
702969157555427763|320|33548|28515079|2017-04-01|89975.0|5|17995.0
702969157555427763|320|33548|56574706|2017-04-01|78120.0|5|15624.0
702969157555427763|320|33548|79568313|2017-04-01|93249.0|5|18649.8
702969157555427763|320|33548|81979243|2017-04-01|89546.0|5|17909.2
702969157555427763|320|33548|83130260|2017-04-02|39295.0|5|7859.0
702969157555427763|320|33548|89563528|2017-04-01|39373.0|5|7874.6
702969157555427763|320|33548|91346059|2017-04-02|8159.0|2|4079.5
704429910761513015|320|33548|83482305|2017-04-01|37486.0|5|7497.2
706352808512175977|320|33548|8332004|2017-04-01|75098.0|5|15019.6
706352808512175977|320|33548|89469449|2017-04-01|38062.0|5|7612.4
706963576407205773|320|33548|26512918|2017-04-01|37311.0|5|7462.2
709509351497066047|320|33548|75629617|2017-04-02|0.0|5|0.0
709548928634517455|320|33548|78441717|2017-04-02|44717.0|5|8943.4
711517869725288733|320|33548|4440670|2017-04-01|80940.0|5|16188.0
713217081791651084|320|33548|37647202|2017-04-01|38166.0|5|7633.2
713217081791651084|320|33548|53634728|2017-04-02|38698.0|5|7739.6
713217081791651084|320|33548|84536344|2017-04-01|19078.0|3|6359.33333333
714146842115266897|320|33548|238395653220|2017-04-02|38199.0|5|7639.8
714554193493259958|320|33548|66560649|2017-04-01|0.0|5|0.0
715224611096949545|320|33548|65102770|2017-04-01|45335.0|5|9067.0
718149549425967421|320|33548|302693236147|2017-04-02|36747.0|5|7349.4
718327096549048708|320|33548|20855792|2017-04-01|85023.0|5|17004.6
718412410662159316|320|33548|54644856|2017-04-02|75643.0|5|15128.6
720829085878220470|320|33548|39158042|2017-04-01|58105.0|4|14526.25
722033242246212510|320|33548|9550205|2017-04-01|75607.0|5|15121.4
722033242246212510|320|33548|14157599|2017-04-02|75388.0|5|15077.6
722033242246212510|320|33548|89147169|2017-04-02|37383.0|5|7476.6
722295233006764541|320|33548|24125342|2017-04-02|38843.0|5|7768.6
722295233006764541|320|33548|39093193|2017-04-02|37781.0|5|7556.2
723094489578717628|320|33548|1134659|2017-04-01|80453.0|5|16090.6
723377884647912981|320|33548|28191019|2017-04-02|45439.0|4|11359.75
723377884647912981|320|33548|93427160|2017-04-02|78848.0|5|15769.6
724581742039176445|320|33548|74771729|2017-04-02|75969.0|5|15193.8
725140204747565757|320|33548|68633996|2017-04-01|75390.0|5|15078.0
725380967939304459|320|33548|56252820|2017-04-01|76696.0|5|15339.2
726025581025314096|320|33548|56846149|2017-04-01|37218.0|5|7443.6
726524826030926916|320|33548|34041398|2017-04-01|76259.0|5|15251.8
726947800578445626|320|33548|70264723|2017-04-02|76168.0|5|15233.6
729642474913950837|320|33548|96275353|2017-04-01|52651.0|2|26325.5
729971351944762357|320|33548|48738326|2017-04-01|0.0|5|0.0
731326913547108836|320|33548|69681453|2017-04-02|74237.0|5|14847.4
731326913547108836|320|33548|82074821|2017-04-02|38226.0|5|7645.2
731454305223439374|320|33548|41955994|2017-04-01|42979.0|4|10744.75
732331849626029153|320|33548|92532140|2017-04-02|58612.0|5|11722.4
732507961097758016|320|33548|92085983|2017-04-02|36968.0|5|7393.6
732680372872849755|320|33548|7529095|2017-04-01|79530.0|5|15906.0
732708082575658714|320|33548|73322275|2017-04-01|38240.0|5|7648.0
733194905946539597|320|33548|33331701|2017-04-01|75979.0|5|15195.8
733194905946539597|320|33548|91487013|2017-04-01|37312.0|5|7462.4
733467866015045933|320|33548|65511792|2017-03-31|75422.0|5|15084.4
733659649853437757|320|33548|23699575|2017-04-01|44824.0|5|8964.8
734905718219262503|320|33548|132880093762|2017-04-01|73851.0|5|14770.2
737674315633186682|320|33548|97448551|2017-04-01|75709.0|5|15141.8
738468065736568868|320|33548|49515619|2017-04-02|76706.0|5|15341.2
741107003045494540|320|33548|34603779|2017-04-01|37141.0|5|7428.2
741370176553148089|320|33548|416432106717|2017-04-01|37339.0|5|7467.8
741867289969434411|320|33548|58204530|2017-04-02|0.0|2|0.0
742235079078406312|320|33548|76964670|2017-04-01|38263.0|5|7652.6
742328700146939428|320|33548|16239312|2017-04-01|75693.0|5|15138.6
742328700146939428|320|33548|79677653|2017-04-02|0.0|5|0.0
744185901711114942|320|33548|935324657861|2017-04-01|79296.0|5|15859.2
744185901711114942|320|33548|954494874742|2017-04-01|40427.0|5|8085.4
744806465264667322|320|33548|39259542|2017-04-01|35084.0|5|7016.8
745682411046604372|320|33548|40821544|2017-04-02|37421.0|5|7484.2
745682411046604372|320|33548|58602495|2017-04-02|37416.0|5|7483.2
746536861948226264|320|33548|12231068|2017-04-01|75283.0|5|15056.6
746536861948226264|320|33548|19077518|2017-04-01|75937.0|5|15187.4
746536861948226264|320|33548|28781157|2017-04-01|76391.0|5|15278.2
746536861948226264|320|33548|54317433|2017-04-01|76406.0|5|15281.2
746536861948226264|320|33548|65778540|2017-04-02|69760.0|5|13952.0
746536861948226264|320|33548|70042761|2017-04-02|37696.0|5|7539.2
746536861948226264|320|33548|81949006|2017-04-01|37323.0|5|7464.6
746536861948226264|320|33548|90261292|2017-04-01|39025.0|5|7805.0
746536861948226264|320|33548|95349006|2017-04-01|49643.0|5|9928.6
748387822764524077|320|33548|18569750|2017-04-01|52750.0|2|26375.0
748387822764524077|320|33548|82927811|2017-04-02|75099.0|5|15019.8
751146952697666824|320|33548|15134278|2017-04-01|37632.0|5|7526.4
756428352965560223|320|33548|59136573|2017-04-02|91380.0|5|18276.0
757702785942086572|320|33548|847596416715|2017-04-01|34334.0|5|6866.8
759567077598653449|320|33548|32170820|2017-04-02|75819.0|5|15163.8
762008612664379825|320|33548|55141758879|2017-04-01|74761.0|5|14952.2
763222571407392695|320|33548|4289565|2017-04-01|76275.0|5|15255.0
763222571407392695|320|33548|92493246|2017-04-02|39576.0|5|7915.2
763892986385646616|320|33548|8534048|2017-04-01|54268.0|5|10853.6
763892986385646616|320|33548|20702866|2017-04-02|82304.0|5|16460.8
763892986385646616|320|33548|55482791|2017-04-02|38428.0|5|7685.6
766172595403890865|320|33548|48070832|2017-04-01|38856.0|5|7771.2
766172595403890865|320|33548|65980857|2017-04-02|75724.0|5|15144.8
767545017422322539|320|33548|264219853830|2017-04-01|74913.0|5|14982.6
767545017422322539|320|33548|277607636302|2017-04-02|75106.0|5|15021.2
767577576787428890|320|33548|91915541|2017-04-02|39803.0|5|7960.6
769257916089837186|320|33548|97160855|2017-03-31|37895.0|5|7579.0
769382866452753941|320|33548|76723085|2017-04-01|76674.0|5|15334.8
769500037272801160|320|33548|394882190232|2017-04-01|78249.0|5|15649.8
770166582107636952|320|33548|47123752|2017-04-01|78987.0|5|15797.4
770166582107636952|320|33548|57809582|2017-04-01|75394.0|5|15078.8
770257805366196772|320|33548|850326132243|2017-04-01|76891.0|5|15378.2
771222100307082893|320|33548|2644925|2017-04-01|80653.0|5|16130.6
771222100307082893|320|33548|43652851|2017-04-02|76848.0|5|15369.6
771222100307082893|320|33548|52021439|2017-04-01|39055.0|5|7811.0
773198701995355972|320|33548|2337926|2017-04-01|75663.0|5|15132.6
773198701995355972|320|33548|9262981|2017-04-01|39659.0|5|7931.8
773198701995355972|320|33548|68568064|2017-04-01|38412.0|5|7682.4
775656611684372231|320|33548|16690763|2017-04-01|8.0|1|8.0
775851759755970144|320|33548|178267637733|2017-04-02|78667.0|5|15733.4
